theta_pair,theta_country
0.009639323173431597,0.013189509894626401
0.006023757633564973,-0.0028227149848231727
0.008894966456620945,-0.0033327378012233825
0.009632127978451506,0.01033731361039426
0.007696005203439468,0.0018678619327606055
0.007019299347426199,0.01032996325919345
0.00773302261393708,0.005084213519681232
0.008742792360946997,-0.003980248849037997
0.007456444146624377,0.0041161358680126305
0.0086049079696476,-0.002071848829347033
0.007014746495879387,0.002299868096938884
0.009223937960772588,0.001093118191259227
0.009241192668368883,0.01570994730132943
0.004096812541953088,-0.01319362579195236
0.006097060070846341,0.01161697609228152
0.004264785959756248,-0.004483232423914451
0.00599098518405724,0.00945788485254336
0.005842586291103281,0.009967275894409738
0.003981339875869508,0.00991322295976763
0.006944026257609048,0.009451286511918119
0.007281271368443774,-0.001984478894341101
0.0065453724358364605,-0.007774283786278899
0.009228319645762397,0.010010354086452492
0.005770247032247026,0.010297596412663012
0.010282516236886169,0.012057812913485125
0.005875624474220036,-0.007413161888782946
0.006562253233133939,0.003954423157663726
0.00752412906979927,0.010775063662682641
0.007260741569492114,0.01216416387432127
0.010182375993714288,0.013743781171744946
0.009909171319185431,0.012931102278045474
0.010546705468864536,-8.503539536543222e-05
0.008605470567553333,0.012352632336574836
0.0038408717768305834,0.001945462516884164
0.006965267676678095,0.014052271520351645
0.00911512836668288,0.0002593371198485635
0.009518809418970176,0.006251757228436589
0.007843628573486312,0.01137662916452217
0.007314637973097679,0.0010778756031245085
0.007852657135874125,0.011776472775869079
0.009636373560679775,0.007796079431082724
0.0052944421350749095,0.0046104033508048365
0.007891759174834584,0.008493922583630707
0.007078654726948901,0.015532118604538445
0.00851564599019751,-0.0029554190518101954
0.008736020991765084,0.004569489664094961
0.0030988505410092983,0.013680061663671505
0.007705421463515914,0.014159183867465633
0.004367387347543892,0.0012294297814876242
0.007250479556815731,-0.0024657699613601803
0.008565584738448309,0.008376461690391145
0.008188997661330848,-0.01030052706501973
0.00891812132339149,0.010559330417828099
0.012377690799835105,0.013071993719387628
0.00450446229197846,0.0007060898235982594
0.012518754979126166,0.020002550629421814
0.004758823062563598,0.004338738777596357
0.003654027058907744,0.019915658614641767
0.005940110981770352,0.008084181322130813
0.0077978329255810625,0.013731481332417183
0.009807709127446858,0.009972142946443809
0.010556013572175149,0.004385715004046106
0.007387077983627916,0.00660679456961978
0.007064517211682725,0.004981903763038771
0.005863566165127958,0.0002493724049891291
0.006172708548980823,0.017287763525931536
0.007929883462612948,-0.0060342354247358695
0.0058353842186021606,0.0019712135055773156
0.011811683734800573,4.1735866054507676e-05
0.008888570490338275,-0.005911598365798662
0.008386630450009251,0.008105204230710544
0.00898634946117107,0.009548765528707174
0.011050171145700814,0.003307131390160786
0.006847694530885468,0.00935066149496112
0.002878077655269617,0.006677171657869618
0.010917867153845134,0.017563908504038824
0.0065181122423269774,0.013809313274085468
0.008986689548371927,0.0014786767093334166
0.008220408141056046,0.005935876225146492
0.0073487751395572625,0.013294891274904139
0.00646986504129376,0.01897630318235925
0.008663794395693585,0.011461031831981881
0.011418057818935087,0.01908761883475987
0.007414684394556588,0.009189972678225926
0.006800320194102439,0.009163601295026346
0.003394624516422978,0.01393686795458839
0.00864416113780425,0.015528963860990409
0.010225232069834627,0.016231883130866473
0.007421634435777344,0.009687832595976746
0.007395540832693269,0.011040557241822653
0.0064384820183504285,-0.00233442991513819
0.01016656205648647,0.009648945308795877
0.006274101572724807,-0.0027840145423541998
0.007781407715447062,0.01242147342076725
