draw,trend_estimate,post_break_estimate
650,0.0032996239880346357,-0.004174197934343659
651,0.020293063817945607,-0.02944257201089745
652,0.007502615917877349,-0.013794502984951208
653,0.007126993841047945,-0.021458798450630544
654,-0.010404330712327488,0.028523009078821583
655,0.007936402876935755,-0.01814266026512875
656,-0.0010118394398522775,0.0005856052790114662
657,-0.012276012341748637,0.019262149092738733
658,0.0003895131264291217,0.011889877958556117
659,0.00016650827422406717,0.006065748869336467
660,0.0019418283092759257,-0.010253296146368883
661,-0.007058694246383045,0.01647597111705511
662,0.016026548488567424,-0.012380078537331946
663,0.010137477687519492,-0.013492220537910209
664,0.002094768197018697,-0.021443665529664986
665,0.01759793427849838,-0.0014668107231348704
666,-0.0025602614030685086,0.004973814878795829
667,0.0032885250909539983,0.008396709679093527
668,0.015113932033972186,-0.029659978555222198
669,-0.0017864826971678745,-0.006307530296562731
670,0.009412407675159905,-0.02395285981131143
671,-0.0005417351873065863,0.0037324934413745063
672,-0.010837027022041097,0.020809557680997348
673,0.01275769791832556,-0.027861802831992504
674,0.010961239819622492,-0.012625898260858338
675,-0.000382085713324435,-0.010396011268232253
676,-0.0001039761967887411,0.004596524430875985
677,0.006940682130921333,-0.013751478840595232
678,0.003949014256616659,-0.034416081490952
679,-0.0017674380444853937,0.0066383189265677
680,4.6887741930814325e-05,-0.014362329452620226
681,-0.006215802638064795,-0.0038617671035844903
682,-0.00338615022356855,-0.011268648504198162
683,0.007638611260958941,-0.02445613258817545
684,0.0057151100034474826,-0.014177818965127688
685,0.0031655374882023704,0.02125790820406688
686,0.0029511518336351843,-0.01955968432974253
687,0.009062423862437864,-0.00099656304281516
688,0.0037503797498152705,0.007940970917911072
689,0.0018420362508662393,-0.01931989074410608
690,0.0003107910668829709,-0.006522862482257783
691,-0.0082896647090624,0.015414579370915105
692,0.00833676724571247,-0.00572114427960186
693,0.002066943176806441,-0.003369548202754662
694,-0.006990524533600748,0.003410149163380158
695,-0.00017049888347934116,-0.0012894134760586427
696,0.011941186493262881,-0.001652981738535425
697,0.00811321852825726,-0.01738787324007096
698,0.017431412200661224,-0.012802425002082632
699,0.014995940226847027,-0.02136350819596851
700,0.012236996268563134,-0.02055087017920735
701,0.011523896445153765,-0.019436259303067915
702,0.017789730474779015,-0.019523805673576478
703,0.006000714602843092,0.0017774985998828124
704,0.002280269943857039,-0.011417695321109334
705,0.006158465240722094,-0.020828895585351174
706,0.01049454950660261,-0.01643915533208514
707,-0.002878198261474025,-0.016212995139543024
708,0.007641975538720363,-0.013697196460742536
709,0.00734884640907886,-0.0016071069819500738
710,0.00911967789742652,-0.025214886417052718
711,0.018104352339895588,-0.028199209508671746
712,0.004414322694752202,-0.009792035344828875
713,0.008881322291074585,0.0011966993258590436
714,-0.0006973919485946736,-0.011168123246298768
715,0.013121990142568391,-0.01979747805588701
716,0.0007970027893168807,-0.021523503782427934
717,0.006199626175318509,-0.020508032462593234
718,0.0048884756259948555,-0.01983986738647173
719,0.009933079906568896,-0.02395383122743998
720,0.0031544275994769867,-0.021209997646893693
721,0.001262150589417639,-0.010521121727266072
722,0.0016616115205695444,-0.01606166382269484
723,0.007047479574000082,-0.019518911409700156
724,0.0074176026328838865,-0.0005253790914765133
725,0.00119891370265297,-0.02375294524161182
726,-0.0014845604063664147,0.009157026435335534
727,-0.0014154696451470334,0.002740120264522997
728,0.004860293249180964,-0.018956559678867793
729,0.008360192173944467,-0.013891399153093831
730,-0.007743830835465232,0.004062443762483069
731,0.0010211710964173198,0.02485401653134288
732,-0.0008676529877624179,0.006624210597669393
733,0.014668037582521153,-0.038616038456205065
734,0.0010905114530620763,-0.01724595708715323
735,0.014639717839402832,-0.041243892982749275
736,0.009647900514867113,-0.013991414985978813
737,-0.0023938008698583557,0.008535121057897322
738,0.022554094281808726,-0.03174553368793431
739,-0.0003544122011961044,0.0016183098962069676
740,0.002410705066574155,0.008877254313391689
741,0.007066778255231339,-0.03722805623558754
742,-0.007321129082312109,0.005637051491248303
743,0.010462485445403139,0.004791649206612639
744,-0.003227935907764483,0.018346967597736998
745,0.008647529723746283,0.0023801322525490998
746,0.009029419826839948,0.008325256566202727
747,0.0005469695537861385,0.001388419046850645
748,-0.0011777666352335465,-0.009431458577419748
749,0.004957108208965845,-0.02429473880525859
750,0.004730099625403378,-0.02628864003144231
751,0.006984865208801511,0.01097116061146551
752,0.004642160705818079,-0.003165933396855919
753,0.0007906948257092564,-0.005014966600420891
754,0.007189107756401916,-0.027314437750417107
755,0.007117502142692728,-0.023096611434638464
756,-0.0008929548342482344,-0.004889989683541311
757,0.00263020124667198,0.010307810909766665
758,-0.0004832047127682872,-0.004975322968302949
759,0.01149041902406175,-0.021298096435939183
760,0.0026262408738194146,0.001980058572600994
761,0.004537919609562752,0.0049996659702139234
762,-0.0017338626353443944,-0.018259148960217242
763,0.014415618462114374,-0.04068351532047337
764,0.0028923433359254735,0.0017714021530789437
765,-0.009801047681758586,0.012434294941070276
766,0.00033348181508689387,-0.015938341285258346
767,0.004110998171442408,0.002251616048451109
768,0.0034069864254625687,0.0132319058634668
769,0.006065058488098966,-0.01971187145543371
770,0.009505615482566971,-0.0004326659277788941
771,0.008814391037436165,-0.012218438498969253
772,0.012996469394075373,-0.010751237944272449
773,0.013378909312265513,0.005999772425188593
774,0.0020344028104249436,0.0030994108190329807
775,0.006215365736008558,-0.02892041403769672
776,0.0011674175354870302,-0.012314160408854628
777,0.0055996899655439344,0.020453403908719095
778,-0.0004987788110531561,0.00568161051481462
779,0.011334478448742823,-0.013781370116507832
780,-0.0008199740536990159,0.009235004909184653
781,0.013118577310552104,-0.021980257251196518
782,0.008104892444888875,-0.015755640876809956
783,0.006012422008217718,-0.004563746164564321
784,-0.00919121124082609,0.034960728401718176
785,-0.004376182321918628,0.011621964652965517
786,0.011884150371219808,-0.0016335806285414645
787,0.00212436816584961,-0.017098748333575654
788,-0.00608308929564951,0.005150840403336104
789,0.008825558030125257,-0.009965570739998965
790,0.0019523123973475796,-0.009272089381127883
791,0.012252239556337249,-0.025405376862736567
792,0.008773909336670986,-0.008234959862731206
793,0.0020858618700929955,0.007013247869240527
794,0.01722531497868937,-0.015739477059114354
795,0.006438092352191404,-0.0239219032138608
796,0.007822599302843928,-0.008665272896444809
797,0.017939248101310364,-0.02446923232962231
798,0.002882858073035406,0.008516591375526732
799,0.011149017100289862,-0.016256753689595484
800,0.007778744225940253,-0.0009271390929189299
801,-0.0001096659622442861,-0.012215374512191207
802,0.006747110334948145,-0.012985814168313205
803,0.010192866364694358,-0.025178935666177384
804,-0.002664256938185578,-0.006929510643035111
805,-0.0054770980582693855,-0.0020623212838334903
806,-0.0009229631990858942,0.014173513495719221
807,0.00937053877237609,-0.013088692307179267
808,0.005340071314982124,-0.008850612922297791
809,-0.015005909656644636,0.03400912823716893
810,0.016115603887361038,-0.03290872943444391
811,0.014072815078559158,-0.021864955984828592
812,-0.00644250613636712,-0.004645193317867405
813,0.003568836230243795,0.025759075299200226
814,-0.0001335349995117219,-0.0030112384276485757
815,-0.004215842286458341,0.0034256357468905353
816,-0.017182867180868495,0.036865026394686334
817,0.004613100660676248,-0.010856490244498626
818,0.014127122262102658,-0.01803150259779747
819,0.006458786093586526,-0.027002041984078146
820,0.005873020483489661,-0.034724688925731946
821,0.00136093331805919,-0.012828373311400045
822,-0.00021419206532292522,0.004399075637890189
823,0.008499149258809216,-0.036625888956043115
824,-0.0006165561325013752,-0.019200972218716195
825,0.011716874526609694,-0.02749621141119405
826,-0.0045052492950918115,-0.0030516639523874636
827,0.006625521564153044,-0.0074567998540967725
828,0.006589233028270433,-0.006597157954112184
829,-0.00469318542070838,0.001838853143918219
830,0.016598549656303384,-0.027619965577769134
831,0.010710098554763892,-0.033668252213740944
832,0.01151852012674761,-0.00521931186362104
833,0.0013124887906114623,0.0015317721063052153
834,-0.010236846997701214,-0.009730804839071433
835,0.009569022891173132,-0.01031011853731243
836,0.004928487086606502,-0.002606560881520871
837,-0.0017899956340709042,0.010590835908212347
838,0.005289460194595889,-0.0010085062102410808
839,-0.004209455646208924,-0.006215871194879506
840,0.007796121717467816,-0.02614554021499811
841,0.010063496309640114,-0.0039024525851491104
842,0.015614624090377258,-0.01758034949660353
843,-0.010084373238365928,0.00824617798573711
844,0.005048020175278632,0.014963568085706022
845,-0.010936562922212699,0.037333543326332305
846,0.0018763422927908623,-0.0002884242033930999
847,0.008583628184391932,-0.01032423623407637
848,0.004020731684363019,-0.02054159454892413
849,-0.0030918641327550567,0.027131312841812895
850,0.01425110260616939,-0.012035611679268393
851,-0.000993340679077583,0.014364987257584998
852,0.017933066310316763,-0.013207589374318818
853,0.004634941339417428,-0.01626859975839565
854,0.012424827529338718,-0.01677078394985882
855,0.009057239811949627,0.0059757539702731816
856,0.0009396454262958287,-0.007977283176117749
857,0.007773539702820227,-0.0087247708467049
858,0.005883297308869297,0.004930231563874177
859,0.004082568203737105,-0.0002328007530252446
860,0.0024438029592735687,-0.024905639137262202
861,-0.0005097763586049916,0.0037991525983158206
862,0.008360145282329463,-0.028274425934315506
863,0.0134416645709728,-0.02061831075457994
864,0.0033154076850955942,0.005860057903142285
865,0.010976451562828705,-0.00525377184257142
866,0.0037826339185932784,0.010348968662349176
867,-0.001818388791121559,0.00787434955027145
868,0.01965842759200268,-0.056085479484145204
869,0.011644754499945299,-0.024944755627230315
870,0.01290898044301372,-0.012064747387854208
871,0.004929549122400324,-0.013586770033379205
872,0.0013665418644665007,0.021562883961044915
873,-0.005219942352923782,-0.012273648349809346
874,0.0085009037224895,-0.02035508894588967
875,0.012326155806175895,-0.014598946310897212
876,0.0021408794820484828,0.00850210264092037
877,0.003455884957892272,-0.026388991840305458
878,0.00783413180019012,-0.0028302243734142085
879,-0.0033111351065682037,0.02219184909455338
880,0.013276197950954714,-0.0347433387025264
881,0.012859469148948135,-0.022414879253640656
882,0.0078674198531795,0.005527990236842473
883,0.0036326072731396597,0.01967702216244062
884,0.009205500364902988,-0.03158458968265238
885,0.003138054090387605,-0.018288563710997643
886,-6.832142112878428e-05,-0.017369511309406532
887,0.0025114956200872444,0.006203423645320845
888,0.0005651144528815311,-0.014303962905855123
889,-0.002958091787062434,-0.0033799144774425624
890,0.006089781704376799,-0.030482816800112566
891,0.010722322519889665,0.007149348746669448
892,0.01656507920979068,-0.04611173357975662
893,-0.007890549518427282,0.018881796499637626
894,0.0108433568069516,-0.021788885398932038
895,0.01371474093000162,-0.007189392683784879
896,0.0037859897828824013,-0.020774766302378244
897,0.008384666986858608,-0.006153984560422127
898,0.001017223861562692,0.0027870049873035575
899,-0.006046585567767212,-0.0014951666731563978
900,-0.0029327306146119305,0.0012636805838251164
901,0.01736649463905049,-0.029210793928600154
902,-0.0006596248157978227,-0.014418717826292456
903,0.011494618121588314,-0.012699394347308698
904,0.004241641575774735,-0.01920192377204576
905,0.0013268053755644297,-0.003042803542373417
906,0.004485023158407457,-0.008260089358539342
907,0.00011060854400223377,-0.009920550133701737
908,-0.005259351453164174,0.017722650208772953
909,-1.7901457743371707e-05,0.014811188138176772
910,0.010554265055895412,-0.02831420108977229
911,0.010525292967591773,-0.020405595960711925
912,-0.005489501252084758,0.005739452905260144
913,0.004917421022308648,-0.0042272597854364005
914,0.0002682211545208899,0.004951907005471774
915,0.00039684169084978904,-0.014380069598117877
916,0.010768792183490746,-0.05468555574931561
917,0.003295087545884019,-0.015193820072959073
918,-0.010447332939990481,0.011562312771499793
919,0.00936250266528504,-0.01753123893037893
920,0.013916690235897415,-0.03200411224419761
921,0.011191704875618824,-0.021158967567689816
922,0.008705292985519376,-0.01383424153742465
923,-0.006375574293735071,0.006376934139920409
924,0.004513410793413934,0.008781470490829002
925,0.004217004704343219,-0.00784374477029227
926,0.007111144650089018,-0.024744707675400827
927,0.012380484341049693,-0.03283037222378727
928,0.005029126073210958,-0.006027793438755459
929,0.008682942688452482,0.004876194744350651
930,-0.001415288149974952,0.007093827616198222
931,0.003112047819981794,-0.0058223943228751344
932,0.01386701050665783,-0.03167702343117876
933,0.003540350909551693,-0.005214390167466797
934,0.0016441105310432344,0.03025329528330266
935,0.015687305101880843,-0.005274432679010482
936,0.0011654759977998662,0.006568393562669729
937,0.0007283686061757728,0.011721680481223094
938,0.0034330627365268254,-0.017530909568646245
939,0.006898654846861488,0.0032741804060509305
940,-0.004817580178654704,-0.025725046144847052
941,0.004731911757418494,0.010357194743765383
942,-0.012319235626852526,0.0025668632687999293
943,0.0036560582711123546,-0.012875757495339028
944,0.00041335482716229656,-0.00032382136344022384
945,0.004289444268145028,-0.01973338797683424
946,0.0008885800445341038,0.008246039756047298
947,0.006935542164577632,0.0015325335886328117
948,0.009415301830606841,-0.021958729773098686
949,0.016223035684513838,-0.0320041919440575
950,0.008631815223404001,0.0030070125210953924
951,0.002188932547497696,0.0021677828944045956
952,0.000899129745446207,-0.0032377792663418063
953,0.01840085686400955,-0.016324000017672716
954,0.0013322613795105128,-0.0014785890446509
955,0.00993156798419884,-0.030434073933902066
956,-0.007499839684883894,0.009200503728025458
957,0.0025074277076815553,-0.014286375386001176
958,-0.0023784456684406707,0.023590747611951415
959,9.731188014885928e-05,0.011486539986673892
960,0.011550104673819617,-0.028258182435301572
961,-0.007960718379159883,0.011120204124726779
962,-0.0019341526634408393,0.010634492405358173
963,0.0022102215830525213,0.0009217639917029966
964,0.006664947399669757,-0.014011546629582731
965,0.0023145504152421244,-0.00822781487550299
966,-0.002051095906353946,-0.008515366440588618
967,-0.0013263657414427435,-0.004174252974205258
968,0.011154798831540502,-0.02615719083886961
969,-0.010642276204997494,0.010789603380337243
970,0.00499333910611092,-0.0046896809375423405
971,0.009360895692655956,-0.015085114730148452
972,0.001469182547657405,0.0031490127822610472
973,0.007496398916799523,-0.0035511847148770523
974,0.015692358480549215,-0.03526437381506471
975,0.003292187471567067,-0.017976774944173095
976,0.006420855678931886,-0.049659857558683546
977,0.0013473034920251752,-0.017949379666554736
978,0.013788111935038622,-0.021397228456021607
979,-0.002306594382464353,0.0021302808510464347
980,0.011572848167848386,-0.022222482114311555
981,0.0005010939957804401,-0.011443828461528735
982,0.006793273971213276,-0.023885400330386386
983,0.002834946326406974,0.00046802363917589074
984,-0.002293276670479523,-0.01199366352991111
985,0.009165095426133285,-0.01582430278923294
986,0.012550864483410931,-0.01722971229235218
987,0.01262958094877078,-0.023264368634708932
988,0.00736690565756816,-0.05317508561227263
989,-2.3203765084328642e-05,-0.01801432268710807
990,-0.0021512857048959326,0.028202841043301688
991,-0.0022677119195429127,0.018921253370630796
992,0.00650195635214027,-0.026816112702816437
993,0.003514550540756327,-0.0008200293251265575
994,-0.00043391538176191374,-0.015725605180792933
995,0.004109977329175522,-0.008468436051779056
996,0.004335497278450753,0.011651221243894977
997,0.014860352528080087,-0.023623377325912485
998,0.007900441747860976,-0.0055355408317027816
999,0.008494187725100806,-0.0037988991731084942
