NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines,EstCode
H5,840,2020,761610,     27.60,      4.70,      6.00,      5.52,0,0,0,5,5,5,U2 
H5,840,2020,761691,      2.50,      2.50,      2.50,      2.50,0,0,0,1,1,1,U2 
H5,840,2020,761699,      2.50,      0.00,      2.50,      1.25,0,1,0,1,2,2,U2 
H5,840,2020,780110,,,,,1,0,0,0,0,1,U2 
H5,840,2020,780191,,,,,1,0,0,0,0,1,U2 
H5,840,2020,780199,,,,,2,0,0,0,0,2,U2 
H5,840,2020,780200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,780411,      2.20,      2.20,      2.20,      2.20,0,0,0,1,1,1,U2 
H5,840,2020,780419,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2020,780420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,780600,      6.20,      1.20,      3.00,      2.07,0,0,0,3,3,3,U2 
H5,840,2020,790111,      1.50,      1.50,      1.50,      1.50,0,0,0,1,1,1,U2 
H5,840,2020,790112,      4.50,      1.50,      3.00,      2.25,0,0,0,2,2,2,U2 
H5,840,2020,790120,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2020,790200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,790310,      0.22,      0.22,      0.22,      0.22,0,0,1,0,1,1,U2 
H5,840,2020,790390,      3.13,      0.13,      3.00,      1.56,0,0,1,1,2,2,U2 
H5,840,2020,790400,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H5,840,2020,790500,      2.80,      2.80,      2.80,      2.80,0,0,0,1,1,1,U2 
H5,840,2020,790700,      9.00,      3.00,      3.00,      3.00,0,0,0,3,3,3,U2 
H5,840,2020,800110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,800120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,800200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,800300,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2020,800700,     15.50,      2.10,      3.00,      2.58,0,0,0,6,6,6,U2 
H5,840,2020,810110,      7.00,      7.00,      7.00,      7.00,0,0,0,1,1,1,U2 
H5,840,2020,810194,      6.60,      6.60,      6.60,      6.60,0,0,0,1,1,1,U2 
H5,840,2020,810196,      4.40,      4.40,      4.40,      4.40,0,0,0,1,1,1,U2 
H5,840,2020,810197,      2.80,      2.80,      2.80,      2.80,0,0,0,1,1,1,U2 
H5,840,2020,810199,     10.20,      3.70,      6.50,      5.10,0,0,0,2,2,2,U2 
H5,840,2020,810210,,,,,1,0,0,0,0,1,U2 
H5,840,2020,810294,,,,,1,0,0,0,0,1,U2 
H5,840,2020,810295,     13.20,      6.60,      6.60,      6.60,0,0,0,2,2,2,U2 
H5,840,2020,810296,      4.40,      4.40,      4.40,      4.40,0,0,0,1,1,1,U2 
H5,840,2020,810297,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810299,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,810320,      2.50,      2.50,      2.50,      2.50,0,0,0,1,1,1,U2 
H5,840,2020,810330,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810390,      4.40,      4.40,      4.40,      4.40,0,0,0,1,1,1,U2 
H5,840,2020,810411,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1,U2 
H5,840,2020,810419,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H5,840,2020,810420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810430,      4.40,      4.40,      4.40,      4.40,0,0,0,1,1,1,U2 
H5,840,2020,810490,,,,,1,0,0,0,0,1,U2 
H5,840,2020,810520,      4.40,      0.00,      4.40,      1.47,0,2,0,1,3,3,U2 
H5,840,2020,810530,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810590,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,810600,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810730,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810790,      4.40,      4.40,      4.40,      4.40,0,0,0,1,1,1,U2 
H5,840,2020,810820,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1,U2 
H5,840,2020,810830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810890,     20.50,      5.50,     15.00,     10.25,0,0,0,2,2,2,U2 
H5,840,2020,810920,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H5,840,2020,810930,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,810990,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,811010,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,811020,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,811090,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,811100,     31.70,      0.00,     14.00,      7.93,0,1,0,3,4,4,U2 
H5,840,2020,811212,      8.50,      8.50,      8.50,      8.50,0,0,0,1,1,1,U2 
H5,840,2020,811213,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,811219,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2020,811221,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2020,811222,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,811229,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2020,811251,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1,U2 
H5,840,2020,811252,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,811259,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1,U2 
H5,840,2020,811292,     19.90,      0.00,      4.90,      2.21,0,3,0,6,9,9,U2 
H5,840,2020,811299,     10.40,      2.00,      4.40,      3.47,0,0,0,3,3,3,U2 
H5,840,2020,811300,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,820110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820130,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820140,      6.20,      0.00,      6.20,      3.10,0,1,0,1,2,2,U2 
H5,840,2020,820150,,,,,1,0,0,0,0,1,U2 
H5,840,2020,820160,,,,,1,0,0,0,0,1,U2 
H5,840,2020,820190,      0.00,      0.00,      0.00,      0.00,1,2,0,0,2,3,U2 
H5,840,2020,820210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820239,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820240,      7.20,      0.00,      7.20,      3.60,0,1,0,1,2,2,U2 
H5,840,2020,820291,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,820299,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820310,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H5,840,2020,820320,     20.50,      4.00,     12.00,      6.83,1,0,0,3,3,4,U2 
H5,840,2020,820330,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820340,      9.30,      3.30,      6.00,      4.65,0,0,0,2,2,2,U2 
H5,840,2020,820411,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1,U2 
H5,840,2020,820412,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1,U2 
H5,840,2020,820420,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1,U2 
H5,840,2020,820510,      6.20,      6.20,      6.20,      6.20,0,0,0,1,1,1,U2 
H5,840,2020,820520,      6.20,      0.00,      6.20,      3.10,0,1,0,1,2,2,U2 
H5,840,2020,820530,     10.70,      5.00,      5.70,      5.35,0,0,0,2,2,2,U2 
H5,840,2020,820540,      6.20,      6.20,      6.20,      6.20,0,0,0,1,1,1,U2 
H5,840,2020,820551,     12.70,      0.00,      5.30,      2.54,0,2,1,2,5,5,U2 
H5,840,2020,820559,     25.16,      0.00,      7.20,      3.14,0,3,1,4,8,8,U2 
H5,840,2020,820560,      2.90,      2.90,      2.90,      2.90,0,0,0,1,1,1,U2 
H5,840,2020,820570,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2020,820590,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2,U2 
H5,840,2020,820600,,,,,1,0,0,0,0,1,U2 
H5,840,2020,820713,      3.60,      3.60,      3.60,      3.60,0,0,0,1,1,1,U2 
H5,840,2020,820719,      7.90,      2.90,      5.00,      3.95,0,0,0,2,2,2,U2 
H5,840,2020,820720,      3.90,      3.90,      3.90,      3.90,0,0,0,1,1,1,U2 
H5,840,2020,820730,      8.60,      2.90,      5.70,      4.30,0,0,0,2,2,2,U2 
H5,840,2020,820740,     10.50,      4.80,      5.70,      5.25,0,0,0,2,2,2,U2 
H5,840,2020,820750,     21.50,      2.90,      8.40,      5.38,0,0,0,4,4,4,U2 
H5,840,2020,820760,      4.80,      4.80,      4.80,      4.80,0,0,0,1,1,1,U2 
H5,840,2020,820770,      7.90,      2.90,      5.00,      3.95,0,0,0,2,2,2,U2 
H5,840,2020,820780,      8.50,      3.70,      4.80,      4.25,0,0,0,2,2,2,U2 
H5,840,2020,820790,     19.40,      1.60,      5.00,      3.88,0,0,0,5,5,5,U2 
H5,840,2020,820810,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820820,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,820840,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,820890,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,820900,      4.60,      4.60,      4.60,      4.60,0,0,0,1,1,1,U2 
H5,840,2020,821000,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,821110,,,,,1,0,0,0,0,1,U2 
H5,840,2020,821191,     41.72,      0.00,     12.29,      5.96,0,1,6,0,7,7,U2 
H5,840,2020,821192,     20.70,      4.40,      6.28,      5.17,0,0,3,1,4,4,U2 
H5,840,2020,821193,      6.98,      6.98,      6.98,      6.98,0,0,1,0,1,1,U2 
H5,840,2020,821194,      7.89,      2.24,      5.65,      3.95,0,0,2,0,2,2,U2 
H5,840,2020,821195,,,,,3,0,0,0,0,3,U2 
H5,840,2020,821210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,821220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,821290,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,821300,     23.74,      4.99,     13.32,      7.91,0,0,3,0,3,3,U2 
H5,840,2020,821410,,,,,1,0,0,0,0,1,U2 
H5,840,2020,821420,      8.10,      0.00,      4.10,      2.70,0,1,0,2,3,3,U2 
H5,840,2020,821490,,,,,3,0,0,0,0,3,U2 
H5,840,2020,821510,,,,,1,0,0,0,0,1,U2 
H5,840,2020,821520,,,,,1,0,0,0,0,1,U2 
H5,840,2020,821591,      6.90,      0.00,      4.20,      2.30,0,1,0,2,3,3,U2 
H5,840,2020,821599,     31.10,      0.00,     14.00,      5.18,7,2,0,4,6,13,U2 
H5,840,2020,830110,     24.80,      2.30,      6.10,      4.13,0,0,0,6,6,6,U2 
H5,840,2020,830120,      5.70,      5.70,      5.70,      5.70,0,0,0,1,1,1,U2 
H5,840,2020,830130,      5.70,      5.70,      5.70,      5.70,0,0,0,1,1,1,U2 
H5,840,2020,830140,      8.80,      3.10,      5.70,      4.40,0,0,0,2,2,2,U2 
H5,840,2020,830150,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H5,840,2020,830160,      2.80,      2.80,      2.80,      2.80,0,0,0,1,1,1,U2 
H5,840,2020,830170,      4.50,      4.50,      4.50,      4.50,0,0,0,1,1,1,U2 
H5,840,2020,830210,      8.90,      2.00,      3.50,      2.97,0,0,0,3,3,3,U2 
H5,840,2020,830220,      5.70,      5.70,      5.70,      5.70,0,0,0,1,1,1,U2 
H5,840,2020,830230,      5.50,      2.00,      3.50,      2.75,0,0,0,2,2,2,U2 
H5,840,2020,830241,     11.30,      3.50,      3.90,      3.77,0,0,0,3,3,3,U2 
H5,840,2020,830242,      7.30,      3.40,      3.90,      3.65,0,0,0,2,2,2,U2 
H5,840,2020,830249,     16.70,      0.00,      7.50,      4.18,0,1,0,3,4,4,U2 
H5,840,2020,830250,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,830260,      7.00,      3.10,      3.90,      3.50,0,0,0,2,2,2,U2 
H5,840,2020,830300,      3.80,      3.80,      3.80,      3.80,0,0,0,1,1,1,U2 
H5,840,2020,830400,      3.90,      3.90,      3.90,      3.90,0,0,0,1,1,1,U2 
H5,840,2020,830510,      2.90,      2.90,      2.90,      2.90,0,0,0,1,1,1,U2 
H5,840,2020,830520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,830590,      5.70,      0.00,      5.70,      2.85,0,1,0,1,2,2,U2 
H5,840,2020,830610,      5.80,      5.80,      5.80,      5.80,0,0,0,1,1,1,U2 
H5,840,2020,830621,      4.50,      4.50,      4.50,      4.50,0,0,0,1,1,1,U2 
H5,840,2020,830629,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,830630,      2.70,      2.70,      2.70,      2.70,0,0,0,1,1,1,U2 
H5,840,2020,830710,      7.60,      3.80,      3.80,      3.80,0,0,0,2,2,2,U2 
H5,840,2020,830790,      7.60,      3.80,      3.80,      3.80,0,0,0,2,2,2,U2 
H5,840,2020,830810,      3.03,      3.03,      3.03,      3.03,0,0,1,0,1,1,U2 
H5,840,2020,830820,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,830890,      6.60,      0.00,      3.90,      2.20,0,1,0,2,3,3,U2 
H5,840,2020,830910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,830990,      2.60,      2.60,      2.60,      2.60,0,0,0,1,1,1,U2 
H5,840,2020,831000,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,831110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,831120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,831130,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,831190,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840110,      3.30,      3.30,      3.30,      3.30,0,0,0,1,1,1,U2 
H5,840,2020,840120,      2.60,      2.60,      2.60,      2.60,0,0,0,1,1,1,U2 
H5,840,2020,840130,      3.30,      3.30,      3.30,      3.30,0,0,0,1,1,1,U2 
H5,840,2020,840140,      3.30,      3.30,      3.30,      3.30,0,0,0,1,1,1,U2 
H5,840,2020,840211,      5.20,      5.20,      5.20,      5.20,0,0,0,1,1,1,U2 
H5,840,2020,840212,      4.30,      4.30,      4.30,      4.30,0,0,0,1,1,1,U2 
H5,840,2020,840219,      5.20,      5.20,      5.20,      5.20,0,0,0,1,1,1,U2 
H5,840,2020,840220,      3.30,      3.30,      3.30,      3.30,0,0,0,1,1,1,U2 
H5,840,2020,840290,      4.30,      4.30,      4.30,      4.30,0,0,0,1,1,1,U2 
H5,840,2020,840310,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840390,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840410,      3.50,      3.50,      3.50,      3.50,0,0,0,1,1,1,U2 
H5,840,2020,840420,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2020,840490,      3.50,      3.50,      3.50,      3.50,0,0,0,1,1,1,U2 
H5,840,2020,840510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840590,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840610,      6.70,      0.00,      6.70,      3.35,0,1,0,1,2,2,U2 
H5,840,2020,840681,      6.70,      0.00,      6.70,      3.35,0,1,0,1,2,2,U2 
H5,840,2020,840682,      6.70,      0.00,      6.70,      3.35,0,1,0,1,2,2,U2 
H5,840,2020,840690,     20.00,      0.00,      5.00,      2.50,0,4,0,4,8,8,U2 
H5,840,2020,840710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840721,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840729,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840731,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840732,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H5,840,2020,840733,      2.50,      0.00,      2.50,      0.63,0,3,0,1,4,4,U2 
H5,840,2020,840734,     10.00,      0.00,      2.50,      1.25,0,4,0,4,8,8,U2 
H5,840,2020,840790,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,840810,      2.50,      2.50,      2.50,      2.50,0,0,0,1,1,1,U2 
H5,840,2020,840820,      5.00,      0.00,      2.50,      1.67,0,1,0,2,3,3,U2 
H5,840,2020,840890,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,840910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,840991,     10.00,      0.00,      2.50,      2.00,0,1,0,4,5,5,U2 
H5,840,2020,840999,      5.00,      0.00,      2.50,      1.25,0,2,0,2,4,4,U2 
H5,840,2020,841011,      3.80,      3.80,      3.80,      3.80,0,0,0,1,1,1,U2 
H5,840,2020,841012,      3.80,      3.80,      3.80,      3.80,0,0,0,1,1,1,U2 
H5,840,2020,841013,      3.80,      3.80,      3.80,      3.80,0,0,0,1,1,1,U2 
H5,840,2020,841090,      3.80,      3.80,      3.80,      3.80,0,0,0,1,1,1,U2 
H5,840,2020,841111,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841112,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841121,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841122,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841181,      2.50,      0.00,      2.50,      1.25,0,1,0,1,2,2,U2 
H5,840,2020,841182,      2.50,      0.00,      2.50,      1.25,0,1,0,1,2,2,U2 
H5,840,2020,841191,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841199,      2.40,      0.00,      2.40,      1.20,0,1,0,1,2,2,U2 
H5,840,2020,841210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841221,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841229,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841239,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841280,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841290,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841319,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841320,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841330,      5.00,      2.50,      2.50,      2.50,0,0,0,2,2,2,U2 
H5,840,2020,841340,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841350,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841360,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841370,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841381,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841382,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841391,      2.50,      0.00,      2.50,      0.83,0,2,0,1,3,3,U2 
H5,840,2020,841392,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841410,      2.50,      2.50,      2.50,      2.50,0,0,0,1,1,1,U2 
H5,840,2020,841420,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,841430,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841440,      2.70,      2.70,      2.70,      2.70,0,0,0,1,1,1,U2 
H5,840,2020,841451,      9.40,      4.70,      4.70,      4.70,0,0,0,2,2,2,U2 
H5,840,2020,841459,      4.60,      0.00,      2.30,      1.15,0,2,0,2,4,4,U2 
H5,840,2020,841460,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841480,      3.70,      0.00,      3.70,      0.93,0,3,0,1,4,4,U2 
H5,840,2020,841490,      4.70,      0.00,      4.70,      1.17,0,3,0,1,4,4,U2 
H5,840,2020,841510,      3.20,      0.00,      2.20,      1.07,0,1,0,2,3,3,U2 
H5,840,2020,841520,      1.40,      1.40,      1.40,      1.40,0,0,0,1,1,1,U2 
H5,840,2020,841581,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2020,841582,      2.20,      2.20,      2.20,      2.20,0,0,0,1,1,1,U2 
H5,840,2020,841583,      1.40,      1.40,      1.40,      1.40,0,0,0,1,1,1,U2 
H5,840,2020,841590,      2.80,      1.40,      1.40,      1.40,0,0,0,2,2,2,U2 
H5,840,2020,841610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841710,      2.90,      2.90,      2.90,      2.90,0,0,0,1,1,1,U2 
H5,840,2020,841720,      3.50,      3.50,      3.50,      3.50,0,0,0,1,1,1,U2 
H5,840,2020,841780,      3.90,      3.90,      3.90,      3.90,0,0,0,1,1,1,U2 
H5,840,2020,841790,      3.90,      3.90,      3.90,      3.90,0,0,0,1,1,1,U2 
H5,840,2020,841810,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841821,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841829,      2.90,      1.00,      1.90,      1.45,0,0,0,2,2,2,U2 
H5,840,2020,841830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841840,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841850,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841861,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841869,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841891,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841899,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841911,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841919,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841920,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841931,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841932,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841939,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841940,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,841950,      4.20,      0.00,      4.20,      2.10,0,1,0,1,2,2,U2 
H5,840,2020,841960,      4.20,      0.00,      4.20,      2.10,0,1,0,1,2,2,U2 
H5,840,2020,841981,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,841989,      4.20,      0.00,      4.20,      1.40,0,2,0,1,3,3,U2 
H5,840,2020,841990,      4.00,      0.00,      4.00,      0.67,0,5,0,1,6,6,U2 
H5,840,2020,842010,      3.50,      0.00,      3.50,      1.17,0,2,0,1,3,3,U2 
H5,840,2020,842091,      2.60,      0.00,      2.60,      0.87,0,2,0,1,3,3,U2 
H5,840,2020,842099,      3.50,      0.00,      3.50,      1.17,0,2,0,1,3,3,U2 
H5,840,2020,842111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,842112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,842119,      1.30,      1.30,      1.30,      1.30,0,0,0,1,1,1,U2 
H5,840,2020,842121,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,842122,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,842123,      2.50,      2.50,      2.50,      2.50,0,0,0,1,1,1,U2 
H5,840,2020,842129,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,842131,      2.50,      2.50,      2.50,      2.50,0,0,0,1,1,1,U2 
H5,840,2020,842139,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,842191,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H5,840,2020,842199,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,842211,      2.40,      2.40,      2.40,      2.40,0,0,0,1,1,1,U2 
H5,840,2020,842219,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,842220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
