draw,beta,std_error,t_stat
156,-0.0014698968432374441,0.0046748916638620075,-0.3144237233560055
157,-0.0005705893552869197,0.004778701552529724,-0.1194025927366952
158,0.006031220472940484,0.004625549601758805,1.3038927245850291
159,-0.003948483365721152,0.004515332411401565,-0.8744612812449699
160,0.0035535777988404864,0.0046840946876772985,0.7586477293443866
161,-0.0020274648914737933,0.004693150206269183,-0.4320051143399319
162,-0.00034874862734453024,0.004736595369527126,-0.07362854542910793
163,0.002562224083671978,0.004633845945673632,0.5529368290856079
164,0.0049733422834788545,0.004519919555722305,1.1003165481523909
165,-0.002458576638438302,0.004638448447561337,-0.5300428939187408
166,-0.004184006309531445,0.004430564422504647,-0.9443506313279562
167,0.0006999533680020992,0.004751183664567365,0.14732189227330908
168,-0.003852147253953102,0.004485903249277042,-0.85872276772218
169,-0.0039117456575460995,0.004583039245112804,-0.853526546105284
170,0.005724955479925574,0.004342798798202824,1.3182640379965855
171,-0.0016893012103532251,0.004636709320667254,-0.36433192023133404
172,-0.0015620471052093146,0.004677108163272143,-0.33397711805674674
173,-0.00336665771938021,0.004619571063552268,-0.7287814546122346
174,0.00159364960715219,0.004691451280662262,0.33969224272264525
175,-0.005936743300439679,0.004338979887113188,-1.3682348051605087
176,0.001542786723852434,0.004680642306645733,0.3296100455405305
177,-0.0008698856137537533,0.004732659632468228,-0.18380481194674061
178,-0.0020190342162947805,0.004735064688714761,-0.4264005560698701
179,-0.004949111174868865,0.0044331364119101725,-1.1163904547517334
180,-0.0036295656701930963,0.004477418989107908,-0.810637932036881
181,-0.004503048627154028,0.004559532919405712,-0.987611824884237
182,-0.0055185241315174015,0.004423993378834604,-1.2474078641074111
183,0.004009248163549221,0.0045608965663592425,0.8790482540474761
184,-0.0013582988148770814,0.004684858899043246,-0.28993377263816345
185,0.0005785986463774486,0.004725937096225766,0.1224304586786671
186,0.0041404058484027905,0.0044567809959359835,0.9290126331489731
187,0.007354607012176658,0.004195101978340449,1.7531414135219867
188,-0.0017697516497465983,0.004684016211238596,-0.37782782337523596
189,-0.001363354229018561,0.0047417807774150665,-0.2875194558787215
190,0.005641937332692619,0.004402918983813042,1.2814083914409333
191,-0.0035473284551455824,0.004567625343782672,-0.7766242167769101
192,0.003939837991916317,0.004494831556801835,0.876526281825696
193,0.003960021474212206,0.004530321784014008,0.874114834002697
194,0.004652439606090799,0.004451317619296057,1.045182573789589
195,0.0053331044986860004,0.004370211601361691,1.220330955376231
196,0.0014173363056541794,0.004697979468571975,0.3016906129828194
197,-0.0005383775098826714,0.004731872812644401,-0.11377683450071427
198,0.0008120497361208752,0.004730208577003531,0.17167313510629342
199,-0.006443886500985317,0.0044146003921420734,-1.4596760586655464
200,-4.63136613254001e-05,0.004750601477853917,-0.00974901000248126
201,-0.003879135570769768,0.004672863984361405,-0.8301409122439697
202,0.000587001602105651,0.00476943648128692,0.12307567244238934
203,0.006568894458935515,0.004361320791497627,1.5061708993618497
204,0.0050612302881168905,0.004363105773279168,1.1600063237323341
205,0.0007425809001776421,0.004734961760183808,0.156829334171606
206,0.002969860424594421,0.004548155480338457,0.6529812882239934
207,0.0009966128427566826,0.0047163289287528625,0.2113111400438766
208,-0.000927733669926787,0.0046946359607627965,-0.19761567833601446
209,0.006799262454775252,0.004313322939052843,1.5763397619071604
210,0.000756494723437502,0.004729382141115889,0.15995635388833446
211,0.004262283647697526,0.004578018482532922,0.9310324246090185
212,0.004126435048689618,0.004526962903392857,0.9115239370742242
213,0.002861342852852244,0.004633266833842022,0.6175648749501323
214,0.006867401802807831,0.0043495454414692976,1.5788780448947304
215,0.000251203021468183,0.004744002209855814,0.052951708358461726
216,0.002109387005846328,0.004689065164692451,0.449852354735761
217,0.002829764771847833,0.004623307992752832,0.6120649492276029
218,-0.003025832621486294,0.004626523573357197,-0.6540186326751221
219,0.005292858121475447,0.004468223183551946,1.1845554494589885
220,0.0010003790825404315,0.004695435135021257,0.21305354110400307
221,-0.0038338253263488983,0.004454084083477788,-0.8607438150012233
222,-0.006267324991009201,0.004438094466487637,-1.4121657477852743
223,-0.0047704976563540434,0.004489610807030208,-1.062563741356823
224,0.00405745018658512,0.004516364726691462,0.8983885120273429
